I: 1571729497065, 9.808393;1571729497164, 9.783044;1571729497262, 9.844247;1571729497357, 9.84328;1571729497453, 9.802824;1571729497546, 9.7838955;1571729497643, 9.825752;1571729497737, 9.835456;1571729497835, 9.804556;1571729497932, 9.821902;1571729498028, 9.831146;
I: 1571729498120, 9.8427305;1571729498219, 9.811832;1571729498316, 9.82324;1571729498409, 9.830332;1571729498505, 9.821153;1571729498600, 9.830516;1571729498696, 9.815989;1571729498794, 9.825748;1571729498888, 9.820293;1571729498986, 9.811567;1571729499075, 9.819839;
I: 1571729499177, 9.830516;1571729499271, 9.819298;1571729499372, 9.808929;1571729499462, 9.811838;1571729499560, 9.817294;1571729499654, 9.825932;1571729499750, 9.814348;1571729499845, 9.824957;1571729499943, 9.830237;1571729500037, 9.828451;1571729500131, 9.81742;
I: 1571729500231, 9.81603;1571729500326, 9.793432;1571729500421, 9.822688;1571729500515, 9.840917;1571729500611, 9.805558;1571729500707, 9.782325;1571729500806, 9.864541;1571729500901, 9.771003;1571729500998, 9.805474;1571729501091, 9.850916;1571729501188, 9.833753;
I: 1571729501285, 9.808056;1571729501381, 9.812877;1571729501476, 9.804143;1571729501568, 9.838969;1571729501666, 9.791917;1571729501761, 9.801565;1571729501856, 9.818752;1571729501956, 9.832697;1571729502049, 9.814803;1571729502146, 9.83297;1571729502242, 9.808408;
I: 1571729502339, 9.845587;1571729502434, 9.811925;1571729502531, 9.834489;1571729502623, 9.823696;1571729502720, 9.820669;1571729502817, 9.798797;1571729502911, 9.817685;1571729503004, 9.802743;1571729503100, 9.834412;1571729503196, 9.816956;1571729503292, 9.831428;
I: 1571729503387, 9.843729;1571729503483, 9.817685;1571729503578, 9.81238;1571729503676, 9.828636;1571729503773, 9.819472;1571729503867, 9.812639;1571729503963, 9.840395;1571729504058, 9.829423;1571729504155, 9.816937;1571729504250, 9.830971;1571729504346, 9.805291;
I: 1571729504441, 9.8068;1571729504537, 9.822174;1571729504633, 9.835253;1571729504730, 9.818323;1571729504825, 9.772126;1571729504923, 9.781293;1571729505019, 9.801438;1571729505113, 9.844247;1571729505210, 9.8176565;1571729505306, 9.803839;1571729505402, 9.826365;
I: 1571729505500, 9.824933;1571729505595, 9.829966;1571729505691, 9.802786;1571729505787, 9.800948;1571729505883, 9.781901;1571729505980, 9.832581;1571729506071, 9.826056;1571729506169, 9.817962;1571729506265, 9.81899;1571729506363, 9.833571;1571729506458, 9.8117485;
I: 1571729506555, 9.821979;1571729506649, 9.82199;1571729506745, 9.807953;1571729506841, 9.838139;1571729506937, 9.831698;1571729507034, 9.821601;1571729507128, 9.8082695;1571729507223, 9.816117;1571729507318, 9.829966;1571729507418, 9.814531;1571729507511, 9.824965;
I: 1571729507607, 9.805982;1571729507702, 9.808945;1571729507799, 9.819996;1571729507896, 9.84031;1571729507990, 9.813804;1571729508084, 9.8107395;1571729508184, 9.823575;1571729508279, 9.814871;1571729508376, 9.804738;1571729508471, 9.818033;1571729508575, 9.818691;
I: 1571729508661, 9.815351;1571729508758, 9.828176;1571729508854, 9.797888;1571729508948, 9.788943;1571729509044, 9.848762;1571729509141, 9.864651;1571729509237, 9.81102;1571729509333, 9.785879;1571729509429, 9.813381;1571729509523, 9.833488;1571729509621, 9.8214445;
I: 1571729509717, 9.808622;1571729509811, 9.802627;1571729509908, 9.795921;1571729510003, 9.804016;1571729510096, 9.808622;1571729510193, 9.821298;1571729510289, 9.819298;1571729510388, 9.805739;1571729510483, 9.827749;1571729510575, 9.787159;1571729510673, 9.81361;
I: 1571729510771, 9.81056;1571729510867, 9.806436;1571729510963, 9.814444;1571729511057, 9.809663;1571729511153, 9.825661;1571729511247, 9.828485;1571729511345, 9.802532;1571729511440, 9.814008;1571729511536, 9.808575;1571729511633, 9.809294;1571729511728, 9.827976;
I: 1571729511820, 9.805965;1571729511921, 9.818818;1571729512015, 9.803923;1571729512111, 9.833575;1571729512206, 9.81655;1571729512304, 9.830598;1571729512399, 9.809952;1571729512494, 9.821781;1571729512590, 9.838701;1571729512688, 9.809679;1571729512782, 9.8209915;
I: 1571729512877, 9.803468;1571729512976, 9.800948;1571729513064, 9.860694;1571729513166, 9.804276;1571729513260, 9.825097;1571729513357, 9.803194;1571729513451, 9.8080435;1571729513547, 9.814296;1571729513643, 9.820487;1571729513739, 9.818656;1571729513837, 9.821662;
I: 1571729513932, 9.7982645;1571729514028, 9.860065;1571729514123, 9.827817;1571729514221, 9.816417;1571729514314, 9.795506;1571729514410, 9.851164;1571729514503, 9.821807;1571729514601, 9.830268;1571729514696, 9.795643;1571729514792, 9.836342;1571729514888, 9.837424;
I: 1571729514984, 9.817661;1571729515079, 9.806073;1571729515176, 9.809233;1571729515272, 9.812109;1571729515366, 9.7993765;1571729515462, 9.813551;1571729515558, 9.804102;1571729515655, 9.824965;1571729515751, 9.807256;1571729515846, 9.800313;1571729515942, 9.8082695;
I: 1571729516045, 9.8209915;1571729516133, 9.829361;1571729516230, 9.819655;1571729516323, 9.837364;1571729516421, 9.809952;1571729516518, 9.819644;1571729516613, 9.827002;1571729516709, 9.815326;1571729516801, 9.821692;1571729516898, 9.815169;1571729516995, 9.813349;
I: 1571729517088, 9.796312;1571729517185, 9.84328;1571729517280, 9.760875;1571729517376, 9.880929;1571729517472, 9.854955;1571729517568, 9.823083;1571729517663, 9.805467;1571729517760, 9.818419;1571729517857, 9.832512;1571729517953, 9.810226;1571729518058, 9.82351;
I: 1571729518143, 9.8590765;1571729518239, 9.801152;1571729518335, 9.803001;1571729518432, 9.820717;1571729518526, 9.833026;1571729518623, 9.824781;1571729518719, 9.811989;1571729518815, 9.812837;1571729518911, 9.805833;1571729519010, 9.832341;1571729519103, 9.7975;
I: 1571729519201, 9.799979;1571729519295, 9.809083;1571729519394, 9.810288;1571729519487, 9.817661;1571729519585, 9.805802;1571729519678, 9.827214;1571729519777, 9.800107;1571729519873, 9.816074;1571729519968, 9.814441;1571729520059, 9.811106;1571729520160, 9.842107;
I: 1571729520256, 9.810134;1571729520350, 9.831328;1571729520448, 9.800707;1571729520543, 9.831874;1571729520637, 9.805709;1571729520736, 9.812837;1571729520826, 9.805448;1571729520925, 9.8379755;1571729521021, 9.818116;1571729521116, 9.829178;1571729521215, 9.824569;
I: 1571729521311, 9.796279;1571729521406, 9.80447;1571729521503, 9.829364;1571729521596, 9.784288;1571729521691, 9.858698;1571729521787, 9.780756;1571729521882, 9.822326;1571729521981, 9.868671;1571729522071, 9.830977;1571729522174, 9.8572645;1571729522266, 9.859781;
I: 1571729522363, 9.819175;1571729522458, 9.820182;1571729522555, 9.827846;1571729522649, 9.8021345;1571729522748, 9.853412;1571729522843, 9.796041;1571729522938, 9.801853;1571729523035, 9.810085;1571729523130, 9.801039;1571729523222, 9.815664;1571729523318, 9.814601;
I: 1571729523413, 9.812106;1571729523512, 9.808051;1571729523608, 9.823631;1571729523702, 9.804375;1571729523801, 9.827808;1571729523894, 9.814868;1571729523990, 9.810018;1571729524085, 9.83701;1571729524184, 9.8162365;1571729524279, 9.828429;1571729524376, 9.822446;
I: 1571729524472, 9.820906;1571729524567, 9.828553;1571729524663, 9.808136;1571729524760, 9.837169;1571729524856, 9.825508;1571729524950, 9.827542;1571729525061, 9.826116;1571729525140, 9.8068;1571729525236, 9.820537;1571729525333, 9.814112;1571729525429, 9.830786;
I: 1571729525526, 9.800477;1571729525622, 9.808321;1571729525719, 9.821601;1571729525815, 9.820266;1571729525908, 9.809905;1571729526006, 9.82296;1571729526099, 9.799612;1571729526197, 9.805347;1571729526291, 9.832396;1571729526387, 9.786245;1571729526483, 9.8021345;
I: 1571729526575, 9.807781;1571729526675, 9.861344;1571729526768, 9.822242;1571729526867, 9.810727;1571729526963, 9.846703;1571729527060, 9.8081665;1571729527153, 9.824324;1571729527249, 9.815594;1571729527348, 9.829906;1571729527441, 9.825052;1571729527533, 9.806482;
I: 1571729527633, 9.804376;1571729527729, 9.791647;1571729527824, 9.814959;1571729527922, 9.808776;1571729528018, 9.805377;1571729528112, 9.81543;1571729528208, 9.810379;1571729528305, 9.819812;1571729528401, 9.796462;1571729528497, 9.824233;1571729528591, 9.825967;
I: 1571729528688, 9.827401;1571729528789, 9.838516;1571729528878, 9.818474;1571729528976, 9.815628;1571729529069, 9.819028;1571729529166, 9.809382;1571729529263, 9.815842;1571729529360, 9.81045;1571729529456, 9.82944;1571729529551, 9.802989;1571729529646, 9.800948;
I: 1571729529743, 9.828984;1571729529838, 9.794855;1571729529934, 9.828798;1571729530032, 9.806528;1571729530125, 9.8068905;1571729530221, 9.823941;1571729530318, 9.845791;1571729530411, 9.812925;1571729530507, 9.802039;1571729530602, 9.810288;1571729530695, 9.839333;
I: 1571729530791, 9.791553;1571729530887, 9.816501;1571729530984, 9.796447;1571729531079, 9.87218;1571729531177, 9.825155;1571729531270, 9.807684;1571729531366, 9.795902;1571729531463, 9.847834;1571729531559, 9.803239;1571729531654, 9.790682;1571729531751, 9.812081;
I: 1571729531846, 9.809952;1571729531942, 9.833208;1571729532037, 9.810045;1571729532133, 9.818842;1571729532230, 9.797977;1571729532325, 9.829178;1571729532422, 9.813533;1571729532518, 9.822046;1571729532614, 9.816047;1571729532710, 9.813804;1571729532806, 9.840719;
I: 1571729532901, 9.802768;1571729532999, 9.808592;1571729533091, 9.806108;1571729533190, 9.812452;1571729533287, 9.839158;1571729533384, 9.793705;1571729533478, 9.821718;1571729533570, 9.796225;1571729533668, 9.821718;1571729533766, 9.777491;1571729533861, 9.8036;
I: 1571729533957, 9.810362;1571729534052, 9.801296;1571729534149, 9.815056;1571729534245, 9.818116;1571729534339, 9.799192;1571729534436, 9.820069;1571729534530, 9.781164;1571729534626, 9.819053;1571729534722, 9.779701;1571729534817, 9.827489;1571729534914, 9.830181;
I: 1571729535010, 9.814173;1571729535105, 9.816956;1571729535202, 9.828553;1571729535297, 9.820572;1571729535393, 9.823358;1571729535489, 9.8436165;1571729535585, 9.812106;1571729535681, 9.82955;1571729535777, 9.826386;1571729535872, 9.816593;1571729535968, 9.819291;
I: 1571729536061, 9.814896;1571729536160, 9.839344;1571729536256, 9.809138;1571729536351, 9.823614;1571729536447, 9.80926;1571729536545, 9.8239355;1571729536640, 9.8385935;1571729536736, 9.830548;1571729536833, 9.82151;1571729536927, 9.8055315;1571729537022, 9.81056;
I: 1571729537117, 9.810134;1571729537216, 9.840213;1571729537311, 9.820568;1571729537408, 9.813291;1571729537502, 9.82745;1571729537598, 9.817321;1571729537696, 9.84128;1571729537792, 9.864741;1571729537885, 9.754081;1571729537983, 9.843343;1571729538073, 9.864569;
I: 1571729538172, 9.844093;1571729538270, 9.812655;1571729538366, 9.829966;1571729538460, 9.845098;1571729538557, 9.828853;1571729538653, 9.814868;1571729538748, 9.821079;1571729538843, 9.811469;1571729538942, 9.8136215;1571729539037, 9.824507;1571729539131, 9.821607;
I: 1571729539229, 9.81951;1571729539319, 9.827756;1571729539418, 9.820841;1571729539516, 9.829673;1571729539609, 9.809842;1571729539707, 9.830432;1571729539801, 9.804229;1571729539897, 9.811014;1571729539993, 9.827214;1571729540089, 9.807344;1571729540185, 9.817309;
I: 1571729540280, 9.801675;1571729540376, 9.831507;1571729540473, 9.797227;1571729540569, 9.825949;1571729540664, 9.811014;1571729540760, 9.805011;1571729540858, 9.814259;1571729540951, 9.810202;1571729541054, 9.826294;1571729541143, 9.809717;1571729541240, 9.808316;
I: 1571729541337, 9.809849;1571729541431, 9.809134;1571729541528, 9.819541;1571729541622, 9.816537;1571729541719, 9.796994;1571729541813, 9.817451;1571729541910, 9.807682;1571729542008, 9.8286295;1571729542100, 9.8004055;1571729542198, 9.82912;1571729542293, 9.760968;
I: 1571729542390, 9.820667;1571729542487, 9.86369;1571729542579, 9.791278;1571729542677, 9.818963;1571729542773, 9.829177;1571729542870, 9.787711;1571729542965, 9.809679;1571729543060, 9.849648;1571729543154, 9.820588;1571729543253, 9.796007;1571729543348, 9.820634;
I: 1571729543445, 9.825741;1571729543541, 9.81311;1571729543635, 9.819746;1571729543732, 9.824481;1571729543821, 9.822263;1571729543924, 9.799251;1571729544019, 9.8331;1571729544112, 9.825143;1571729544211, 9.817565;1571729544304, 9.824933;1571729544400, 9.808613;
I: 1571729544496, 9.831394;1571729544588, 9.815443;1571729544686, 9.808679;1571729544780, 9.847609;1571729544876, 9.818554;1571729544972, 9.824324;1571729545067, 9.840667;1571729545163, 9.814023;1571729545261, 9.8154125;1571729545355, 9.825421;1571729545452, 9.815229;
I: 1571729545549, 9.841679;1571729545643, 9.81576;1571729545740, 9.827124;1571729545837, 9.817779;1571729545933, 9.821718;1571729546028, 9.837336;1571729546122, 9.811469;1571729546218, 9.82208;1571729546316, 9.802494;1571729546413, 9.811653;1571729546507, 9.818302;
I: 1571729546602, 9.799836;1571729546699, 9.776496;1571729546796, 9.793667;1571729546892, 9.861665;1571729546987, 9.769644;1571729547082, 9.838589;1571729547180, 9.806709;1571729547276, 9.819291;1571729547373, 9.831692;1571729547469, 9.830908;1571729547563, 9.795672;
I: 1571729547660, 9.799721;1571729547755, 9.82816;1571729547852, 9.82903;1571729547948, 9.808316;1571729548057, 9.819205;1571729548138, 9.813717;1571729548233, 9.806345;1571729548326, 9.831158;1571729548428, 9.8081665;1571729548521, 9.812624;1571729548617, 9.830691;
I: 1571729548711, 9.791278;1571729548810, 9.82945;1571729548904, 9.8192005;1571729549002, 9.810501;1571729549094, 9.806775;1571729549190, 9.839244;1571729549289, 9.8136215;1571729549383, 9.820658;1571729549479, 9.822417;1571729549572, 9.806107;1571729549671, 9.813078;
I: 1571729549766, 9.826658;1571729549864, 9.818202;1571729549958, 9.808679;1571729550057, 9.813796;1571729550148, 9.806927;1571729550246, 9.813176;1571729550342, 9.8124695;1571729550440, 9.809498;1571729550535, 9.825206;1571729550630, 9.8113785;1571729550725, 9.829784;
I: 1571729550818, 9.811506;1571729550917, 9.819629;1571729551014, 9.825459;1571729551107, 9.836543;1571729551204, 9.821968;1571729551299, 9.772653;1571729551398, 9.854035;1571729551493, 9.809992;1571729551588, 9.795491;1571729551682, 9.810066;1571729551778, 9.809271;
I: 1571729551876, 9.828357;1571729551970, 9.794581;1571729552063, 9.806107;1571729552163, 9.816451;1571729552258, 9.833663;1571729552354, 9.819858;1571729552451, 9.812991;1571729552546, 9.816865;1571729552642, 9.827022;1571729552739, 9.798523;1571729552833, 9.838245;
I: 1571729552930, 9.810018;1571729553024, 9.823505;1571729553121, 9.829241;1571729553217, 9.813585;1571729553315, 9.809224;1571729553408, 9.815229;1571729553503, 9.792583;1571729553599, 9.80039;1571729553695, 9.824117;1571729553791, 9.822089;1571729553889, 9.811412;
I: 1571729553985, 9.812565;1571729554076, 9.8160515;1571729554173, 9.812014;1571729554270, 9.819755;1571729554369, 9.823696;1571729554461, 9.836215;1571729554558, 9.790143;1571729554652, 9.810225;1571729554747, 9.815989;1571729554843, 9.814776;1571729554940, 9.818019;
I: 1571729555035, 9.815414;1571729555132, 9.819718;1571729555228, 9.803042;1571729555320, 9.811231;1571729555419, 9.777491;1571729555515, 9.884958;1571729555610, 9.796792;1571729555707, 9.846756;1571729555802, 9.7694025;1571729555898, 9.81102;1571729555994, 9.803416;
I: 1571729556089, 9.792008;1571729556186, 9.810573;1571729556281, 9.827751;1571729556377, 9.832436;1571729556473, 9.801132;1571729556567, 9.817748;1571729556665, 9.812381;1571729556762, 9.816962;1571729556861, 9.821079;1571729556957, 9.833369;1571729557053, 9.792886;
I: 1571729557145, 9.813632;1571729557242, 9.806836;1571729557338, 9.811473;1571729557434, 9.826203;1571729557529, 9.794489;1571729557625, 9.827114;1571729557721, 9.790093;1571729557816, 9.807844;1571729557912, 9.829812;1571729558009, 9.817068;1571729558102, 9.817138;
I: 1571729558198, 9.7999525;1571729558294, 9.806563;1571729558386, 9.808679;1571729558482, 9.822871;1571729558578, 9.821262;1571729558674, 9.830057;1571729558769, 9.823505;1571729558868, 9.822545;1571729558961, 9.82427;1571729559057, 9.814629;1571729559152, 9.835456;
I: 1571729559249, 9.816903;1571729559344, 9.82488;1571729559441, 9.787524;1571729559537, 9.812561;1571729559632, 9.837686;1571729559728, 9.799158;1571729559825, 9.808353;1571729559920, 9.799346;1571729560018, 9.810134;1571729560112, 9.808353;1571729560208, 9.82002;
I: 1571729560303, 9.852005;1571729560399, 9.788762;1571729560499, 9.783914;1571729560591, 9.8853035;1571729560689, 9.803416;1571729560784, 9.806076;1571729560883, 9.811832;1571729560979, 9.850266;1571729561069, 9.812655;1571729561168, 9.818506;1571729561264, 9.809419;
I: 1571729561362, 9.822448;1571729561457, 9.806172;1571729561553, 9.8203535;1571729561649, 9.821963;1571729561742, 9.810317;1571729561840, 9.818019;1571729561937, 9.812653;1571729562033, 9.834192;1571729562128, 9.8137;1571729562225, 9.829521;1571729562318, 9.795036;
I: 1571729562416, 9.7992525;1571729562512, 9.813363;1571729562606, 9.823597;1571729562702, 9.826571;1571729562798, 9.829906;1571729562896, 9.811287;1571729562991, 9.815331;1571729563085, 9.8073845;1571729563183, 9.810379;1571729563277, 9.8431635;1571729563375, 9.814595;
I: 1571729563469, 9.817391;1571729563564, 9.815118;1571729563662, 9.8209305;1571729563758, 9.812177;1571729563851, 9.867781;1571729563949, 9.811553;1571729564049, 9.788943;1571729564139, 9.813016;1571729564235, 9.780825;1571729564331, 9.822792;1571729564429, 9.813929;
I: 1571729564524, 9.865357;1571729564619, 9.7922;1571729564716, 9.786159;1571729564809, 9.822821;1571729564906, 9.828699;1571729565001, 9.828899;1571729565096, 9.799836;1571729565193, 9.7925205;1571729565293, 9.831332;1571729565387, 9.808608;1571729565481, 9.82944;
I: 1571729565574, 9.807752;1571729565671, 9.831575;1571729565768, 9.814075;1571729565863, 9.799588;1571729565960, 9.814531;1571729566057, 9.825879;1571729566151, 9.8059225;1571729566246, 9.817931;1571729566342, 9.807258;1571729566441, 9.819569;1571729566537, 9.8427305;
I: 1571729566631, 9.820384;1571729566729, 9.826;1571729566819, 9.831784;1571729566921, 9.813842;1571729567017, 9.816052;1571729567108, 9.80926;1571729567206, 9.831775;1571729567301, 9.842357;1571729567399, 9.818323;1571729567492, 9.83283;1571729567588, 9.82208;
I: 1571729567685, 9.803015;1571729567782, 9.798442;1571729567875, 9.84777;1571729567973, 9.828846;1571729568064, 9.797919;1571729568164, 9.841086;1571729568262, 9.808897;1571729568356, 9.810202;1571729568451, 9.815501;1571729568547, 9.818291;1571729568644, 9.838223;
I: 1571729568739, 9.814715;1571729568836, 9.816207;1571729568931, 9.843886;1571729569025, 9.831058;1571729569122, 9.83153;1571729569219, 9.798598;1571729569315, 9.831548;1571729569411, 9.795036;1571729569504, 9.817054;1571729569601, 9.823614;1571729569696, 9.826604;
I: 1571729569792, 9.834822;1571729569889, 9.812925;1571729569982, 9.816683;1571729570075, 9.806617;1571729570178, 9.808951;1571729570273, 9.823536;1571729570371, 9.798736;1571729570463, 9.821979;1571729570563, 9.804781;1571729570658, 9.804894;1571729570752, 9.823414;
I: 1571729570848, 9.820625;1571729570943, 9.832799;1571729571038, 9.811469;1571729571134, 9.823696;1571729571231, 9.810045;1571729571321, 9.817496;1571729571423, 9.802675;1571729571519, 9.81023;1571729571613, 9.81156;1571729571710, 9.813156;1571729571807, 9.832936;
I: 1571729571903, 9.822809;1571729571996, 9.807953;1571729572090, 9.801959;1571729572188, 9.821093;1571729572280, 9.832056;1571729572376, 9.814531;1571729572472, 9.811382;1571729572567, 9.809233;1571729572662, 9.809654;1571729572759, 9.825932;1571729572855, 9.807983;
I: 1571729572951, 9.840485;1571729573046, 9.794265;1571729573143, 9.775994;1571729573239, 9.786579;1571729573337, 9.831132;1571729573433, 9.802903;1571729573527, 9.82296;1571729573623, 9.812711;1571729573717, 9.814441;1571729573814, 9.811106;1571729573909, 9.855923;
I: 1571729574006, 9.812533;1571729574101, 9.799431;1571729574197, 9.813511;1571729574294, 9.821805;1571729574391, 9.827932;1571729574485, 9.804317;1571729574583, 9.829658;1571729574677, 9.794035;1571729574773, 9.826674;1571729574869, 9.798416;1571729574965, 9.798885;
I: 1571729575060, 9.835727;1571729575157, 9.8055315;1571729575252, 9.824341;1571729575349, 9.828213;1571729575445, 9.816445;1571729575540, 9.823967;1571729575636, 9.818931;1571729575732, 9.817661;1571729575825, 9.845498;1571729575924, 9.818691;1571729576020, 9.820658;
I: 1571729576115, 9.809679;1571729576211, 9.831968;1571729576307, 9.814262;1571729576403, 9.812026;1571729576499, 9.816631;1571729576594, 9.81156;1571729576691, 9.821549;1571729577009, 9.801132;1571729577010, 9.823212;1571729577010, 9.797646;1571729577070, 9.825575;
I: 1571729577169, 9.793418;1571729577268, 9.793692;1571729577362, 9.815965;1571729577458, 9.824052;1571729577552, 9.834445;1571729577649, 9.829084;1571729577746, 9.851441;1571729577844, 9.852776;1571729577939, 9.779654;1571729578033, 9.870315;1571729578129, 9.806937;
I: 1571729578224, 9.825386;1571729578317, 9.803374;1571729578414, 9.822263;1571729578513, 9.830148;1571729578607, 9.834461;1571729578704, 9.80684;1571729578800, 9.843078;1571729578896, 9.817565;1571729578993, 9.825575;1571729579086, 9.822688;1571729579184, 9.8286295;
I: 1571729579280, 9.814234;1571729579375, 9.821792;1571729579470, 9.8236;1571729579565, 9.82657;1571729579662, 9.802768;1571729579759, 9.825567;1571729579856, 9.837954;1571729579951, 9.813929;1571729580050, 9.835185;1571729580139, 9.807866;1571729580239, 9.814899;
I: 1571729580333, 9.822464;1571729580428, 9.819298;1571729580524, 9.806359;1571729580620, 9.825333;1571729580717, 9.817477;1571729580814, 9.809317;1571729580910, 9.808951;1571729581004, 9.826512;1571729581098, 9.813988;1571729581196, 9.837696;1571729581290, 9.78993;
I: 1571729581387, 9.827707;1571729581484, 9.8232;1571729581576, 9.820389;1571729581675, 9.842077;1571729581769, 9.803314;1571729581864, 9.838492;1571729581961, 9.8171215;1571729582058, 9.822702;1571729582154, 9.833007;1571729582250, 9.807258;1571729582345, 9.78722;
I: 1571729582440, 9.840302;1571729582537, 9.843002;1571729582633, 9.803313;1571729582728, 9.865981;1571729582820, 9.811506;1571729582920, 9.843704;1571729583016, 9.813838;1571729583110, 9.808136;1571729583209, 9.805011;1571729583304, 9.821079;1571729583401, 9.822487;
I: 1571729583496, 9.819629;1571729583590, 9.826943;1571729583687, 9.800524;1571729583781, 9.83599;1571729583877, 9.823083;1571729583974, 9.8209915;1571729584067, 9.842365;1571729584166, 9.797227;1571729584263, 9.815356;1571729584359, 9.823142;1571729584451, 9.822234;
I: 1571729584546, 9.843185;1571729584645, 9.809535;1571729584741, 9.816431;1571729584837, 9.818596;1571729584933, 9.798982;1571729585031, 9.830702;1571729585124, 9.815683;1571729585221, 9.825206;1571729585316, 9.807528;1571729585412, 9.82548;1571729585507, 9.820824;
I: 1571729585602, 9.846064;1571729585701, 9.813349;1571729585797, 9.810086;1571729585889, 9.814843;1571729585985, 9.830331;1571729586077, 9.817477;1571729586175, 9.842638;1571729586269, 9.802889;1571729586366, 9.840122;1571729586461, 9.862316;1571729586558, 9.834532;
I: 1571729586652, 9.824701;1571729586750, 9.801406;1571729586844, 9.817364;1571729586941, 9.836543;1571729587046, 9.813386;1571729587132, 9.818116;1571729587229, 9.827022;1571729587324, 9.815511;1571729587420, 9.8126;1571729587518, 9.821079;1571729587612, 9.81348;
I: 1571729587707, 9.821423;1571729587806, 9.8233595;1571729587901, 9.827653;1571729587995, 9.805467;1571729588090, 9.832719;1571729588190, 9.799924;1571729588285, 9.810018;1571729588380, 9.830516;1571729588476, 9.814482;1571729588569, 9.823142;1571729588668, 9.82945;
I: 1571729588766, 9.832056;1571729588861, 9.80314;1571729588958, 9.814817;1571729589055, 9.817088;1571729589148, 9.81641;1571729589243, 9.836699;1571729589341, 9.819335;1571729589436, 9.820025;1571729589530, 9.8113785;1571729589628, 9.815213;1571729589723, 9.812371;
I: 1571729589818, 9.810226;1571729589916, 9.823146;1571729590012, 9.804504;1571729590105, 9.839109;1571729590205, 9.833007;1571729590298, 9.831758;1571729590396, 9.791235;1571729590490, 9.8326645;1571729590585, 9.803499;1571729590682, 9.887808;1571729590777, 9.809772;
I: 1571729590874, 9.826387;1571729590970, 9.804738;1571729591065, 9.838738;1571729591160, 9.825782;1571729591258, 9.808256;1571729591353, 9.803314;1571729591449, 9.806436;1571729591546, 9.831856;1571729591639, 9.803861;1571729591737, 9.819472;1571729591831, 9.825189;
I: 1571729591927, 9.816629;1571729592025, 9.8328495;1571729592117, 9.818746;1571729592215, 9.805347;1571729592312, 9.82897;1571729592408, 9.822275;1571729592500, 9.820824;1571729592597, 9.8308735;1571729592694, 9.791285;1571729592791, 9.811653;1571729592887, 9.828757;
I: 1571729592982, 9.816085;1571729593075, 9.821012;1571729593172, 9.834032;1571729593270, 9.82461;1571729593366, 9.815259;1571729593462, 9.801835;1571729593557, 9.818335;1571729593651, 9.820906;1571729593749, 9.818474;1571729593845, 9.807294;1571729593939, 9.842122;
I: 1571729594037, 9.784601;1571729594131, 9.839958;1571729594226, 9.846675;1571729594319, 9.837242;1571729594420, 9.82296;1571729594516, 9.852152;1571729594608, 9.785243;1571729594704, 9.814385;1571729594800, 9.812925;1571729594897, 9.815533;1571729594992, 9.808804;
I: 1571729595087, 9.81624;1571729595184, 9.830582;1571729595279, 9.818836;1571729595375, 9.802675;1571729595471, 9.821534;1571729595567, 9.831182;1571729595662, 9.783363;1571729595759, 9.812639;1571729595854, 9.807528;1571729595950, 9.818202;1571729596048, 9.832396;
I: 1571729596141, 9.815989;1571729596237, 9.8192005;1571729596333, 9.803331;1571729596429, 9.797077;1571729596525, 9.837454;1571729596627, 9.822654;1571729596936, 9.822719;1571729596936, 9.820266;1571729596936, 9.805834;1571729597003, 9.799355;1571729597101, 9.82485;
I: 1571729597196, 9.817594;1571729597291, 9.816117;1571729597389, 9.843547;1571729597486, 9.823995;1571729597575, 9.8203535;1571729597677, 9.808353;1571729597773, 9.791004;1571729597868, 9.812355;1571729597964, 9.825661;1571729598063, 9.803289;1571729598154, 9.835071;
I: 1571729598252, 9.866351;1571729598348, 9.813746;1571729598444, 9.794224;1571729598540, 9.86193;1571729598634, 9.791597;1571729598731, 9.860312;1571729598821, 9.762678;1571729598923, 9.801779;1571729599019, 9.817917;1571729599114, 9.814121;1571729599210, 9.823358;
I: 1571729599305, 9.821607;1571729599403, 9.8131275;1571729599498, 9.813632;1571729599590, 9.820171;1571729599690, 9.822817;1571729599783, 9.809747;1571729599879, 9.829926;1571729599971, 9.822446;1571729600067, 9.8203535;1571729600162, 9.840415;1571729600258, 9.807528;
I: 1571729600354, 9.815511;1571729600450, 9.80853;1571729600545, 9.820099;1571729600642, 9.826113;1571729600738, 9.826943;1571729600835, 9.809901;1571729600930, 9.811287;1571729601026, 9.800436;1571729601122, 9.820841;1571729601218, 9.831332;1571729601313, 9.787553;
I: 1571729601412, 9.832311;1571729601507, 9.833208;1571729601602, 9.818994;1571729601697, 9.820444;1571729601793, 9.82914;1571729601889, 9.87218;1571729601986, 9.776998;1571729602081, 9.814714;1571729602179, 9.841736;1571729602276, 9.798334;1571729602371, 9.823079;
I: 1571729602467, 9.7984705;1571729602564, 9.84146;1571729602657, 9.811106;1571729602754, 9.807658;1571729602852, 9.8136215;1571729602946, 9.821807;1571729603056, 9.812533;1571729603136, 9.841652;1571729603233, 9.817685;1571729603326, 9.834118;1571729603425, 9.817206;
I: 1571729603523, 9.817661;1571729603617, 9.81023;1571729603710, 9.819755;1571729603808, 9.838349;1571729603903, 9.814482;1571729604001, 9.819361;1571729604096, 9.807897;1571729604194, 9.818116;1571729604287, 9.829821;1571729604383, 9.809689;1571729604479, 9.8384075;
